
Iteracción: 0
individual0 mCAI=0.369312,mHD=0.131579,lLCS=0.175439,GENDER=female,AGE:0,fitness:3.00171e+11, last mutation: -1, Identificador de poblacion: 94
individual97 mCAI=0.50397,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:3,fitness:9.47878e+06, last mutation: 0, Identificador de poblacion: 105
individual98 mCAI=0.495529,mHD=0.22807,lLCS=0.175439,GENDER=male,AGE:3,fitness:9.02351e+06, last mutation: 0, Identificador de poblacion: 105
individual99 mCAI=0.565408,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:2,fitness:8.8732e+06, last mutation: 0, Identificador de poblacion: 121

individual100 mCAI=0.538157,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:3,fitness:8.8224e+06, last mutation: 0, Identificador de poblacion: 105
individual101 mCAI=0.495677,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:5.83382e+06, last mutation: 0, Identificador de poblacion: 105
individual102 mCAI=0.512549,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:1,fitness:5.60685e+06, last mutation: 0, Identificador de poblacion: 105
individual103 mCAI=0.512792,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:5.37945e+06, last mutation: 1, Identificador de poblacion: 105
individual104 mCAI=0.550432,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:2,fitness:5.12865e+06, last mutation: 1, Identificador de poblacion: 105
individual105 mCAI=0.466387,mHD=0.219298,lLCS=0.140351,GENDER=male,AGE:3,fitness:5.01208e+06, last mutation: 0, Identificador de poblacion: 105
individual106 mCAI=0.51064,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:4.64303e+06, last mutation: 0, Identificador de poblacion: 105
individual107 mCAI=0.463505,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:3,fitness:4.36474e+06, last mutation: 0, Identificador de poblacion: 105
individual108 mCAI=0.50804,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:3.88658e+06, last mutation: 0, Identificador de poblacion: 105
individual109 mCAI=0.458782,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:2,fitness:3.47315e+06, last mutation: 0, Identificador de poblacion: 105
individual110 mCAI=0.520621,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.38048e+06, last mutation: 1, Identificador de poblacion: 105
individual111 mCAI=0.532303,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:3.31943e+06, last mutation: 0, Identificador de poblacion: 105
individual112 mCAI=0.517228,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.59011e+06, last mutation: 1, Identificador de poblacion: 105
individual113 mCAI=0.477482,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:2,fitness:2.03013e+06, last mutation: 0, Identificador de poblacion: 105
individual114 mCAI=0.492117,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.31175e+06, last mutation: 0, Identificador de poblacion: 105
individual115 mCAI=0.46993,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.30788e+06, last mutation: 0, Identificador de poblacion: 105
individual116 mCAI=0.493291,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:1,fitness:943205, last mutation: 0, Identificador de poblacion: 105
individual117 mCAI=0.545736,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:2,fitness:928124, last mutation: 0, Identificador de poblacion: 105
individual118 mCAI=0.462976,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:874584, last mutation: 0, Identificador de poblacion: 105
individual119 mCAI=0.511531,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:530551, last mutation: 0, Identificador de poblacion: 105
individual120 mCAI=0.494898,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:451972, last mutation: 0, Identificador de poblacion: 105
individual121 mCAI=0.52741,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:3,fitness:438260, last mutation: 0, Identificador de poblacion: 105
individual122 mCAI=0.49426,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:430051, last mutation: 0, Identificador de poblacion: 105
individual123 mCAI=0.477923,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:2,fitness:429070, last mutation: 0, Identificador de poblacion: 105
individual124 mCAI=0.47532,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:419266, last mutation: 0, Identificador de poblacion: 105
individual125 mCAI=0.493828,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:415845, last mutation: 0, Identificador de poblacion: 105
individual126 mCAI=0.477497,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:2,fitness:398889, last mutation: 0, Identificador de poblacion: 105
individual127 mCAI=0.473922,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:3,fitness:382106, last mutation: 0, Identificador de poblacion: 105
individual128 mCAI=0.507217,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:363180, last mutation: 0, Identificador de poblacion: 105
individual129 mCAI=0.534417,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:347237, last mutation: 0, Identificador de poblacion: 105
individual130 mCAI=0.50123,mHD=0.219298,lLCS=0.184211,GENDER=female,AGE:0,fitness:346581, last mutation: 1, Identificador de poblacion: 105
individual131 mCAI=0.469758,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:287754, last mutation: 0, Identificador de poblacion: 105
individual132 mCAI=0.487793,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:0,fitness:260526, last mutation: 0, Identificador de poblacion: 105
individual133 mCAI=0.560541,mHD=0.175439,lLCS=0.192982,GENDER=male,AGE:3,fitness:249678, last mutation: 0, Identificador de poblacion: 121
individual134 mCAI=0.467585,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:248458, last mutation: 0, Identificador de poblacion: 105
individual135 mCAI=0.489341,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:3,fitness:241731, last mutation: 0, Identificador de poblacion: 105
individual136 mCAI=0.502129,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:232475, last mutation: 0, Identificador de poblacion: 105
individual137 mCAI=0.505847,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:3,fitness:225046, last mutation: 1, Identificador de poblacion: 105
individual138 mCAI=0.485031,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:3,fitness:177945, last mutation: 0, Identificador de poblacion: 105
individual139 mCAI=0.457028,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:121888, last mutation: 0, Identificador de poblacion: 105
individual140 mCAI=0.51209,mHD=0.201754,lLCS=0.184211,GENDER=male,AGE:3,fitness:92880.9, last mutation: 0, Identificador de poblacion: 105
individual141 mCAI=0.452356,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:88999.6, last mutation: 0, Identificador de poblacion: 105
individual142 mCAI=0.514289,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:76191.8, last mutation: 1, Identificador de poblacion: 105
individual143 mCAI=0.450023,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:76086.9, last mutation: 0, Identificador de poblacion: 105
individual144 mCAI=0.503893,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:3,fitness:70502.7, last mutation: 0, Identificador de poblacion: 105
individual145 mCAI=0.470262,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:3,fitness:67044.4, last mutation: 0, Identificador de poblacion: 105
individual146 mCAI=0.469617,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:3,fitness:65777.9, last mutation: 0, Identificador de poblacion: 105
individual147 mCAI=0.444021,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:3,fitness:50943.9, last mutation: 0, Identificador de poblacion: 105
individual148 mCAI=0.483153,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:44445.5, last mutation: 0, Identificador de poblacion: 105
individual149 mCAI=0.414306,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:35476.3, last mutation: 0, Identificador de poblacion: 105
individual150 mCAI=0.547032,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:2,fitness:28993.2, last mutation: 1, Identificador de poblacion: 105
individual151 mCAI=0.459344,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:28886.7, last mutation: 0, Identificador de poblacion: 105
individual152 mCAI=0.384066,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:0,fitness:28886.7, last mutation: 0, Identificador de poblacion: 105
individual153 mCAI=0.450791,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:22984, last mutation: 0, Identificador de poblacion: 105
individual154 mCAI=0.455172,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:20977.5, last mutation: 0, Identificador de poblacion: 105
individual155 mCAI=0.448624,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:3,fitness:20197, last mutation: 0, Identificador de poblacion: 105
individual156 mCAI=0.5139,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:2,fitness:19473.4, last mutation: 1, Identificador de poblacion: 105
individual157 mCAI=0.500966,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:2,fitness:19125.5, last mutation: 0, Identificador de poblacion: 105
individual158 mCAI=0.441166,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:1,fitness:12947.7, last mutation: 0, Identificador de poblacion: 105
individual159 mCAI=0.518802,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:1,fitness:9517.9, last mutation: 1, Identificador de poblacion: 105
individual160 mCAI=0.472783,mHD=0.210526,lLCS=0.201754,GENDER=male,AGE:0,fitness:5867.34, last mutation: 0, Identificador de poblacion: 105
individual161 mCAI=0.508634,mHD=0.157895,lLCS=0.149123,GENDER=female,AGE:3,fitness:4338.89, last mutation: 1, Identificador de poblacion: 105
individual162 mCAI=0.466557,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:3924.48, last mutation: 0, Identificador de poblacion: 105
individual163 mCAI=0.42385,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:3,fitness:3912.32, last mutation: 0, Identificador de poblacion: 105
individual164 mCAI=0.44656,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:2,fitness:3868.62, last mutation: 0, Identificador de poblacion: 105
individual165 mCAI=0.432153,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:1,fitness:1476.26, last mutation: 0, Identificador de poblacion: 105
individual166 mCAI=0.441409,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:1239.84, last mutation: 0, Identificador de poblacion: 105
individual167 mCAI=0.423968,mHD=0.201754,lLCS=0.192982,GENDER=female,AGE:0,fitness:777.173, last mutation: 0, Identificador de poblacion: 105
individual168 mCAI=0.417628,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:722.727, last mutation: 0, Identificador de poblacion: 105
individual169 mCAI=0.433815,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:646.841, last mutation: 0, Identificador de poblacion: 105
individual170 mCAI=0.438085,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:2,fitness:445.772, last mutation: 0, Identificador de poblacion: 105
individual171 mCAI=0.412022,mHD=0.192982,lLCS=0.140351,GENDER=female,AGE:1,fitness:439.904, last mutation: 0, Identificador de poblacion: 105
individual172 mCAI=0.435795,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:375.164, last mutation: 0, Identificador de poblacion: 105
individual173 mCAI=0.494085,mHD=0.175439,lLCS=0.201754,GENDER=male,AGE:2,fitness:353.232, last mutation: 0, Identificador de poblacion: 105
individual174 mCAI=0.402655,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:0,fitness:301.407, last mutation: 0, Identificador de poblacion: 105
individual175 mCAI=0.452734,mHD=0.184211,lLCS=0.184211,GENDER=female,AGE:3,fitness:262.868, last mutation: 0, Identificador de poblacion: 105
individual176 mCAI=0.42637,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:251.975, last mutation: 0, Identificador de poblacion: 105
individual177 mCAI=0.423256,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:168.904, last mutation: 0, Identificador de poblacion: 105
individual178 mCAI=0.518491,mHD=0.192982,lLCS=0.22807,GENDER=male,AGE:3,fitness:148.283, last mutation: 0, Identificador de poblacion: 105
individual179 mCAI=0.4202,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:140.921, last mutation: 0, Identificador de poblacion: 105
individual180 mCAI=0.419323,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:0,fitness:139.401, last mutation: 0, Identificador de poblacion: 105
individual181 mCAI=0.420008,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:139.334, last mutation: 0, Identificador de poblacion: 105
individual182 mCAI=0.474737,mHD=0.210526,lLCS=0.22807,GENDER=male,AGE:2,fitness:133.942, last mutation: 0, Identificador de poblacion: 105
individual183 mCAI=0.518455,mHD=0.184211,lLCS=0.210526,GENDER=male,AGE:1,fitness:99.5591, last mutation: 0, Identificador de poblacion: 105
individual184 mCAI=0.434072,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:3,fitness:66.7369, last mutation: 0, Identificador de poblacion: 105
individual185 mCAI=0.414697,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:0,fitness:15.6175, last mutation: 0, Identificador de poblacion: 105
individual186 mCAI=0.416587,mHD=0.175439,lLCS=0.289474,GENDER=female,AGE:0,fitness:12.7663, last mutation: 0, Identificador de poblacion: 105
individual187 mCAI=0.401683,mHD=0.201754,lLCS=0.184211,GENDER=male,AGE:0,fitness:12.2887, last mutation: 0, Identificador de poblacion: 105
individual188 mCAI=0.427231,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:12.0838, last mutation: 0, Identificador de poblacion: 105
individual189 mCAI=0.425105,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:1,fitness:11.385, last mutation: 0, Identificador de poblacion: 105
individual190 mCAI=0.42557,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:3,fitness:10.5125, last mutation: 0, Identificador de poblacion: 105
individual191 mCAI=0.416603,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:1,fitness:5.41535, last mutation: 0, Identificador de poblacion: 105
individual192 mCAI=0.507999,mHD=0.157895,lLCS=0.184211,GENDER=male,AGE:2,fitness:4.8278, last mutation: 0, Identificador de poblacion: 105
individual193 mCAI=0.373577,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:0,fitness:4.77025, last mutation: 0, Identificador de poblacion: 105
individual194 mCAI=0.402085,mHD=0.184211,lLCS=0.192982,GENDER=male,AGE:0,fitness:4.37399, last mutation: 0, Identificador de poblacion: 105
individual195 mCAI=0.371617,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:3,fitness:3.20722, last mutation: 0, Identificador de poblacion: 105
individual196 mCAI=0.407094,mHD=0.175439,lLCS=0.192982,GENDER=female,AGE:0,fitness:1.91895, last mutation: 0, Identificador de poblacion: 105
individual197 mCAI=0.371019,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.53806, last mutation: 0, Identificador de poblacion: 105
individual198 mCAI=0.429481,mHD=0.157895,lLCS=0.175439,GENDER=female,AGE:0,fitness:0.175362, last mutation: 0, Identificador de poblacion: 105
individual199 mCAI=0.371531,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:0.156623, last mutation: 0, Identificador de poblacion: 105
//

Iteracción: 36
individual0 mCAI=0.543204,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:5.91844e+08, last mutation: 4, Identificador de poblacion: 105
individual1 mCAI=0.53361,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:4.79998e+08, last mutation: 4, Identificador de poblacion: 105
individual2 mCAI=0.523579,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.85681e+08, last mutation: 4, Identificador de poblacion: 105
individual3 mCAI=0.520546,mHD=0.236842,lLCS=0.131579,GENDER=female,AGE:2,fitness:3.60993e+08, last mutation: 4, Identificador de poblacion: 105
individual4 mCAI=0.552471,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.48838e+08, last mutation: 4, Identificador de poblacion: 105
individual5 mCAI=0.518029,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.41739e+08, last mutation: 4, Identificador de poblacion: 105
individual6 mCAI=0.51528,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.21879e+08, last mutation: 4, Identificador de poblacion: 105
individual7 mCAI=0.515201,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.21325e+08, last mutation: 4, Identificador de poblacion: 105
individual8 mCAI=0.5139,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.12352e+08, last mutation: 4, Identificador de poblacion: 105
individual9 mCAI=0.5139,mHD=0.236842,lLCS=0.131579,GENDER=female,AGE:1,fitness:3.12339e+08, last mutation: 4, Identificador de poblacion: 105
individual10 mCAI=0.548402,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:0,fitness:3.08943e+08, last mutation: 4, Identificador de poblacion: 105
individual11 mCAI=0.512904,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.05645e+08, last mutation: 4, Identificador de poblacion: 105
individual12 mCAI=0.512594,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.03587e+08, last mutation: 4, Identificador de poblacion: 105
individual13 mCAI=0.547032,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:0,fitness:2.96568e+08, last mutation: 4, Identificador de poblacion: 105
individual14 mCAI=0.510317,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.88908e+08, last mutation: 4, Identificador de poblacion: 105
individual15 mCAI=0.51004,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.87169e+08, last mutation: 4, Identificador de poblacion: 105
individual16 mCAI=0.508729,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.79089e+08, last mutation: 4, Identificador de poblacion: 105
individual17 mCAI=0.507791,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.73449e+08, last mutation: 4, Identificador de poblacion: 105
individual18 mCAI=0.565279,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:2.73322e+08, last mutation: 4, Identificador de poblacion: 105
individual19 mCAI=0.507723,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.73048e+08, last mutation: 4, Identificador de poblacion: 105
individual20 mCAI=0.506839,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.67846e+08, last mutation: 4, Identificador de poblacion: 105
individual21 mCAI=0.522382,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:3,fitness:2.61667e+08, last mutation: 4, Identificador de poblacion: 105
individual22 mCAI=0.505018,mHD=0.236842,lLCS=0.131579,GENDER=female,AGE:1,fitness:2.57433e+08, last mutation: 2, Identificador de poblacion: 105
individual23 mCAI=0.504918,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.56882e+08, last mutation: 4, Identificador de poblacion: 105
individual24 mCAI=0.503603,mHD=0.236842,lLCS=0.131579,GENDER=female,AGE:1,fitness:2.49627e+08, last mutation: 4, Identificador de poblacion: 105
individual25 mCAI=0.502239,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.42337e+08, last mutation: 4, Identificador de poblacion: 105
individual26 mCAI=0.502002,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.41091e+08, last mutation: 4, Identificador de poblacion: 105
individual27 mCAI=0.592493,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.37746e+08, last mutation: 4, Identificador de poblacion: 121
individual28 mCAI=0.517355,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.35633e+08, last mutation: 4, Identificador de poblacion: 105
individual29 mCAI=0.517021,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.33998e+08, last mutation: 4, Identificador de poblacion: 105
individual30 mCAI=0.51528,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.25661e+08, last mutation: 2, Identificador de poblacion: 105
individual31 mCAI=0.49853,mHD=0.236842,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.23562e+08, last mutation: 2, Identificador de poblacion: 105
individual32 mCAI=0.602814,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.17576e+08, last mutation: 4, Identificador de poblacion: 121
individual33 mCAI=0.512444,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:2,fitness:2.12708e+08, last mutation: 4, Identificador de poblacion: 105
individual34 mCAI=0.512104,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.11204e+08, last mutation: 2, Identificador de poblacion: 105
